text,label
解析度高，,1
2  系統非常流暢，,1
從不出現宕機，,0
卡現象，,0
3  通話質量很好，,1
清晰，,0
4  外放聲音有點小，,2
但內放音質很好，,2
5  手機大小適中，,1
手感很好，,1
當然後殼有點軟,2
6  電池大概能用一天的樣子，,0
7  官方升級很快，,0
上月上市，,0
已經能更新系統,0
8  高配低價，,0
三四千的配置，,0
一千多的價格,0
我用的是tcl s900,0
談談本人用3090的感受,0
首先機子比較小，,0
3寸屏確實小了點，,0
另外就是解析度確實弱了點，,2
要再高點就好了，,0
觸控還算靈。,1
優點嘛，,0
功能機該有的都有了，,0
訊號強，,1
聲音比較大，,1
當然肯定比不過放最炫民古風的山寨機了，,0
不過有震動功能，,0
再說說wifi功能，,2
一樣的接入點速度沒有安卓機子快，,0
不過也還湊合了，,0
不能自動接入，,0
比gsm快。,0
個人認為地圖不怎麼實用，,2
太粗糙了，,0
大概看看還行，,0
另外就是娛樂性，,0
玩遊戲還是別指望了，,0
用過智慧機的再拿這個玩遊戲實在用不下去，,0
當然有幾個經典遊戲還是很不錯的。,0
系統流暢度還行，,1
頁面滑動很順，,1
不過好像有點黏的感覺，,0
其他的都跟以前的s40機子差不多。,0
再說說毛病，,0
諾基亞這麼多年了有些細節地方還是沒做好，,2
比如現在兩百塊錢的機子都能顯示來電歸屬地，,0
有黑名單設定，,0
但是諾基亞還是沒有加進去，,0
另外就是計算機只能加減乘除，,0
不好用。,0
總的來說，,0
作為基本功能的手機是夠了。,0
入手了702t，,0
簡單感受,0
很久沒用Nokia的機器了，,0
之前比較喜歡E71 72 73。,0
這種全鍵盤的機器，,1
對於總髮簡訊的人來說還是很方便的。,0
先說觸控式螢幕，,2
用處不是很大，,0
既然用諾基亞，,0
看重的就是鍵盤操控，,0
不過這個觸控式螢幕，,0
在輸入的時候選字還是挺方便的。,0
外觀上，,0
我覺得比E6要好看些，,1
下面的金屬質感很強。,1
鍵盤有點人*體工程學，,0
不是最普通的那種。,0
800W攝像頭，,2
近距離確實不行，,0
所以我很堅信nokia搞這個攝像頭出來，,0
不是因為效果好，,0
而是為了省錢。,0
其實這種手機，,0
可以定義為純手機，,0
螢幕小，,0
不方便看電影、上網。,0
但是接打電話、發簡訊，,2
但是接打電話、發簡訊，,2
還是要比iPhone、Android的手機強。,0
聯想k800入手一週 ,0
真實使用者感受。,0
本人是諾記忠實粉絲，,0
但wp讓人無法言語。,0
所以先買個安卓玩玩。。。,0
我是官網定的，,0
ems送貨。,0
13號預定，,0
16號拿貨。,0
一共2689.送一電池、雷柏無線滑鼠，一usb分線器。,0
感受：螢幕解析度不錯，,1
陽光下清晰度高，,1
介面華麗（基於2.3.7），,1
外型男人。,1
螢幕聽說不錯，,1
但入手較短，,0
發覺和其他手機差不多，,0
系統流暢，,1
3G上網那確實快。   ,1
不足：個人覺得800萬的畫素讓人費解。,2
機身稍微發熱，,2
可能安卓通病吧。,0
有前置攝像頭居然無法影片通話，,2
估計也就等官方升4.0才行,0
至於電量，,2
一天一衝。,0
樂安全,0
雞肋的很。。。,0
個人感覺，,0
2200元的話還是可以入手的，,0
畢竟聯想售後網點多。。。。,0
手機發帖。。。,0
傷不起,0
剛入手D1談談感受,0
華為商城入的貨前天晚上下單，,0
昨天下午到手（家在溫州） ,0
首先，,0
D1入眼感覺非常好，,0
4.5寸螢幕很漂亮啊 ,1
開機色彩很好，,1
1280*720螢幕顯示很好，,1
沒有傳說中的亮點什麼的，,0
後蓋也沒響聲（或者說現在沒有，也可能是人品不錯 ）,0
手機執行很流暢，,1
開了後蓋看過，,0
做工比MX要好多，,1
後蓋也很有質感 ,1
昨晚剛入手就root了，,0
今天準備刷機 ,0
總的來說很好，,0
值得入手。,0
本來想=D1 XL的，,0
想想XL電池大容量意味著機身要厚好多，,0
用起來不方便 ,0
再說D1 Q吧，,0
估計要8月底上市，,0
而且4核用起來發熱比較嚴重，,2
再說雙核已經足夠使用 ,0
在大的遊戲我想還是用電腦或平板玩比較好，,0
否則發熱也受不了。,0
說了怎麼多，,0
我不是託啊，,0
推薦入手。,0
新入手三天華為S8600使用感受,0
淘寶購買 1670包郵，,0
拿到手之後，,0
第一感覺很不錯，,0
說說優缺點！,0
優點：,0
1.做工很不錯，,1
大廠品質，,0
不比那些外資差；,0
2.手機份量很足，,1
手感好，,1
外觀很漂亮；,1
3.通話質量好，,1
訊號不錯，,1
聲音也不輕；,1
4.機器配置可以，,1
正常執行速度比之前買的山寨機好多了（山寨機都是假的）；,1
5.當地有售後服務點，,1
比較方便；,0
6.電池雖然不能換，,1
但像一天幾十個電話，,0
還是能用一天的，,0
比較給力；,0
缺點：,0
1.電信定製的軟體太多，,2
佔用了很多記憶體，,0
不過現在ROOT之後把不要的軟體全刪了，,0
感覺執行速度比剛拿來時更快了；,0
2.電池不能更換，,2
如果長時間用手機的人要準備好移動充電器；,0
3.配置跑大型遊戲還是不行，,2
會卡；,0
4.機器新，,0
配件少（保護套等）；,2
5.WIFI訊號沒有我老婆的HTC G11強；,2
6.震動的幅度太小，,2
開車放口袋感覺不到；,0
7.單通，,0
一個號碼通話中，,0
另一個號碼打不進來；,0
目前就只有這些，,0
希望大家多交流！！！,0
海信T96論壇 ,0
試用一星期感受,0
硬體夠用，,1
操作很流暢，,1
無明顯缺點。,0
但還是有些小缺憾和奇怪的地方：,0
1、500萬攝像頭效果不太好，,2
特別是光線暗的環境噪點太多；,0
2、充電時操作觸控式螢幕或者導航鍵，,2
2、充電時操作觸控式螢幕或者導航鍵，,2
會有錯誤執行的問題，,0
就是點這個會開啟另外一個程式；,0
3、電量顯示不正常：,2
今天特意記錄了一下，,0
凌晨12點半電量顯示45%，,0
早上6點半顯示54%。,0
手機買了一週，,0
談談感受,0
在這個區來看了看，,0
人真的挺少的。,0
說句實話，,0
以前是用的諾基亞5230，,0
用了2年了，,0
準備換機。,0
現在終於換了……,0
下面就談談感受吧！,0
以前用的諾基亞5230，,0
雖然不是很高階，,0
但是也是不錯的，,0
至少該有的都有了！,0
但是在這個大螢幕流行的時代，,0
3.2英寸確實顯得有點小氣。,0
在加上本來就用了兩年，,0
也準備換機。,0
先前是考慮安卓的，,0
但是看到用的太多了，,0
也就打消了這個想法。,0
安卓的雖然不錯，,0
但是更新的卻是個大問題。,0
微軟的系統，,0
現在的感覺真的像個小孩子，,0
還在牙牙學語啊！,0
很多東西都不成熟的。,0
流暢，,0
不多說了！,0
考慮了很久，,0
先前入手的是HTC RADAR ，,0
真心不錯的。,0
玩機一天，,0
但是發現螢幕有個壞點，,0
很鬱悶的。,0
退貨了，,0
後來又買了一次，,0
更甚。,0
現在白色的即使不存在翻新必定也是用過的。,0
所以就考慮了這款。,0
大家在賣HTC的時候一定要注意了。。。,0
手機有壞點，,0
真的很不舒服的，,0
你懂得……,0
三星i8350這款手機，,0
外觀真的不錯，,1
真機比照片好看。。,0
很薄。。。,0
3.7英寸Super Amoled螢幕，,0
色彩豔麗。。,1
大小差不多，,0
但是多我來說，,0
手有點小，,0
感覺單手操作不如5230.,2
打字都感覺不爽。,0
必須兩隻手操作，,0
很悲劇的。,0
買了也沒有辦法。,0
在這裡提到螢幕，,2
我也不得不吐槽一下。。,0
什麼Super 什麼的都是浮雲，,0
這塊螢幕採用P排列，,0
遠看還沒有什麼，,0
近看的話，,0
真的是顆粒感很強的。,2
對於這個顆粒感，,0
雖然很多地方有說明，,0
也有對比圖片，,0
但是畢竟沒有拿到真機，,0
不能理解。,0
小弟也能力有限，,0
簡單用個例子來說明。,0
什麼是顆粒感呢？,0
到底是什麼情況呢？,0
那就是，,0
當你手機在顯示純色，,0
比如說灰色，,0
比如說白色，,0
遠看還沒有什麼，,0
但是近看，,0
馬上你會發現手機螢幕會有一條條的紋路，,0
條紋之類的。,0
那真的叫做一個不爽。。。,0
如果你選在深色就是黑色背景，,0
那麼大字的那個輸入法介面特別明顯，,0
一條條的條紋，我操。。。,0
這個絕對是很難忍受的。,0
我買了，,0
沒辦法，,0
上了賊船，,0
不是賊也是賊了！,0
害的我現在都很少玩手機了！,0
不過這個手機外觀，,1
哇，,0
拿出去絕對騷……，,0
好多女孩子大愛啊！,0
如果你能忍受螢幕的話，,0
那麼你可以繼續向下看了！,0
其實諾基亞800也是這個螢幕，,0
摩托刀鋒也是這個，,0
既然大家都忍了，,0
那麼我也認了！,0
說了螢幕，,0
再來吐槽一下智慧手機的通病！,0
耗電，,0
我的基本沒有什麼用，,0
也就一天必須衝。。,0
如果經常用的話，,0
基本5小時左右搞定。。,0
還有就是充電了，,0
我暈，,0
充電你要是用手機的話，,2
那叫做一個湯啊，,0
延續了8700的優點，,0
用來煎雞蛋真不錯。。,0
發熱，,2
很發熱，,0
就是平時，,0
用久了都發熱。。。,0
1.4GHZ的處理器，,2
發熱量真不是蓋的。。,0
用來做暖手寶真不錯。。,0
如果你能忍，,0
請向下看。。,0
說句實話，,0
也許是我沒有看過高階手機的照片，,0
這款500W畫素的攝像頭，,0
拍照效果，,1
雖然談不上很好，,0
但是也是可圈可點的。。,0
即使是晚上的照片都是清晰的。,1
微距，,0
什麼是微距，,0
就是5mm距離,0
當然，,0
這款手機半自動對焦，,0
需要你手動來對，,0
其實效果還是很不錯的。,1
在最後附件裡面我會新增幾張照片。,0
大家看看吧！,0
差不多說完了，,0
如果你能接受上面的缺點的話，,0
那麼還是很值得入手的。,0
畢竟人無完人，,0
機無完機。。,0
諾基亞800的配置大家知道的，,0
除了攝像頭是800W，,0
其他配件一模一樣，,0
但是價格大家是有目共睹的。,0
差距大概1K。。,0
按照三星的一貫作風，,0
行貨上市，,0
也應該比水貨貴1K左右。。,0
比800便宜，,0
但是也便宜不了多少。。,0
對於大家的問題再次解答一下,0
螢幕問題必須要看真機，,2
不好形容。,0
不過我對比過HTC Radar 白色，,0
真的螢幕差了不少。,2
除了亮度高，,1
螢幕清晰之外，,1
真的沒有HTC的那個螢幕細膩。,1
因為是P排列，,0
所以真的解析度是沒有480*800的，,0
大概就這個的2/3的有效畫素。,0
所以差了很多。,0
當然我對比過小米手機螢幕，,2
感覺又沒有這個清晰。,0
看來HTC的SLCD還是不錯的。,1
d4g使用感受,0
入手一個星期左右，,0
使用下來總體上非常滿意    ,0
從外觀上來說，,0
本機採用金屬邊框一體設計，,0
所以摸起來還是比較有質感的，,1
加上電池後重量也感覺比較重。,0
背面有點難看  ,2
不過一般都是帶套的就原諒他吧。,0
攝像頭設計有點突兀，,2
不戴套的話容易磨到，,0
而且音量調節鍵偏硬。,2
螢幕仔細看有些水波紋的感覺，,2
這個還是htc技術不夠硬的緣故吧，,2
以前用三星的感覺螢幕很好很牢靠。,1
而且個人比較喜歡三星在側面的電源鍵。,1
除此外，,0
沒有照相物理按鍵也是一大缺陷啊。,2
配置，,0
個人感覺，,0
現在自帶的系統用這個配置足以，,1
當然不要用這個手機玩大型的遊戲，,0
流行的各種水果啊，,0
小鳥啊都完全沒問題。,0
單 核的1.2已經足夠，,0
2.2的大光圈相機進光確實不錯。,1
至於訊號跳水，,2
確實有這個現象，,0
不過不明顯而且也不會影響正常的使用，,0
電信移動都是插卡直接使用的。,0
3g上網快。,1
微信啊，,0
whatsapp啊之類的有時會有延遲推送。,0
該機最大的有點在與螢幕解析度高，,1
螢幕顯示細膩，,1
這個是用起來最爽的一點。,0
配合htcsence的介面非常炫,1
剛入手的D1談幾點感受！~,0
1、機器螢幕確實很華麗，,1
清晰，,0
速度快，,1
唯一缺憾，,0
易留下指紋，,0
這是小缺點。,0
2、機器上網速度很快，,1
電話訊號也不錯！,1
3、我的是T9510，,0
移動定製版，,0
自帶幾個垃圾軟體，,2
"裝了個UC，豌豆莢，qq手機管家,",0
記憶體用了83%，,0
好多程式結束不了，,0
正在準備root。,0
4、手機操作非常易上手，,1
電池不含糊，,1
用了2天，,0
剩下30%，,0
本人只上網看書，,0
聽mp3，,0
不遊戲。,0
5、機器值得入手，,0
要是能root，,0
解除安裝掉自帶的軟體，,0
應該就完美了！,0
諾基亞lumia800：,0
老牌勁旅，,0
硬體質量無敵，,1
無論外殼質感還是抗摔能力，,1
無論外殼質感還是抗摔能力，,1
絕對第一。,0
塞班系統曾經輝煌過，,0
我也每天泡這個論壇。,0
但是該過時了，,0
因為別的系統已經超越了塞班，,0
那就是安卓。。。。,0
我感覺安卓就是塞班的升級版，,0
更流暢，,0
更給力，,0
從來不卡。,0
所以諾基亞和微軟合作換了windowsphone系統，,0
我看好這個系統的發展前景，,0
也相信它在諾基亞的操作下，,0
可能會全面超越ios。,0
但是，,0
wp系統還在起步階段，,2
極端地不成熟。,0
需要很長時間去完善，最佳化。,0
第三方的軟體遊戲類更是可憐，,2
甚至最常用的qq微信也很不如人意，,0
無論介面還是操作，,2
無論介面還是操作，,2
經常會出現些小問題。,0
比如qq每次退到後臺，,0
點開後，,0
要重新登陸。。。。,0
訊息推送時有時無。,0
ios上的優秀軟體和遊戲，,0
能移植過來的更是少得可憐。,0
非常可憐，,0
應該是不到十分之一。,0
所以我換成三星Galaxy9300，,0
體驗安卓。。,0
三星Galaxy9300:,0
入手後第一感覺，,0
材料做工質感非常差勁，,2
比諾基亞差多了。。。,0
感覺像山寨機。,0
安卓系統呢，,1
比塞班給力，,0
我果斷root，,0
升級許可權。,0
網上號稱安卓的軟體遊戲類已經接近ios的數量，,0
好像是安卓40萬個，,0
ios60萬個，,0
大概這樣的比例吧。,0
記不準，,0
讀者不要拿這句話說事哦。,0
螢幕亮度色彩都好，,1
影片全屏，,0
系統流暢不卡，,1
基本不宕機卡機。,0
但是我用了不到一個月，,0
就想淘汰它。,0
質感太差，,2
螢幕太大，,2
如果開車的話，,0
單手無法操作，,0
我又不是買電視，,0
天天看影片。。。,0
另外，,0
更重要的是，,0
軟體市場的很多軟體和遊戲都無法使用，,2
有的要求註冊google市場，,0
有的要求root，,0
有的無法執行，,0
有的閃退。,0
原因很簡單，,0
安卓系統應用於很多品牌，,0
幾百個機型，,0
移植或者定製的軟體和遊戲，,0
基本無法完美相容所有機型，,0
所以。。。,0
很無奈，,0
上G的大遊戲下載了，,0
發現不能玩，,0
軟體類也經常出問題，,2
畢竟最佳化和相容性上，,0
無法做到最好。,0
而且，,0
root後，,0
系統無法升級，,2
恢復原版又有風險。,0
客服態度極差，,0
很噁心。,0
放棄，,0
換iphone5,0
iphone5：,0
網上風傳的一些缺點先說下：,0
1.黑色的掉漆，,2
沒錯，,0
我是男人只能用黑色，,0
所以入手就包了全膜，,0
然後網購一個優質外殼，,0
超薄透明隱者風格，,0
解決了這個困惑,0
2.因螢幕變長，,0
有的軟體和遊戲有黑邊，,0
沒錯，,0
但是全部都可以正常使用，,0
黑邊不影響什麼，,0
而且相信很快就會解決，,0
老的經典的遊戲和軟體陸續在相容iphone的螢幕，,0
新作品當然更不必說，,0
這個不是問題，,0
放心用,0
3.itunes慢，,2
同步音樂鈴聲照片影片比較麻煩，,2
這個是比安卓塞班wp麻煩，,0
但是也正是對多媒體檔案格式和程式的嚴格要求，,0
ios系統才會那麼穩定，,0
忍了吧,0
4.wifi上網速度問題，,2
的確存在，,0
可以透過改DNS設定，,0
等方法解決（具體自己搜網頁）,0
ios商店伺服器大*陸沒有，,0
尤其慢，,0
這個沒辦法，,0
每天后半夜到上午應該是很快的。,0
我睡覺前下載5個大遊戲，,0
4G左右，,0
7點起來，,0
全部完成了。,0
要是非要苛求像三星Galaxy9300下載安卓市場軟體的火箭速度，,0
不用指望了，,0
這個問題，,0
應該是ipone大*陸使用者最大的心病吧,0
但是。。。。說優點了啊 ，,0
嘿嘿，,0
ios系統的漂亮介面，,1
流暢度，,1
和塞班安卓wp（個人預計還包括兩年內的發展），,0
是完勝的，,0
不需要你去DIY，,0
完美！,0
拿在手裡的質感，,1
不敢說比諾基亞的高階機型好，,0
但是絕對一點不會遜色，,0
拿在手裡感覺是個好東西，,0
很精緻，,0
儘管喬幫主翹辮子了,0
有人說和4s比，,0
五代變長了不好看了，,0
那是你用4s習慣了，,0
相信半個月後適應了你會覺得4s太短了，,0
作為單手操作，,0
和螢幕儘量大的兼顧考慮，,0
這個尺寸我覺得是完美的。,1
軟體：每一個都完美，,1
介面漂亮，,1
基本無閃退出錯等問題，,0
畢竟蘋果公司一共就那幾種機型，,0
很容易做好最佳化和相容。,0
遊戲：不需要越獄，,1
也夠用了，,0
gameloft的釣魚，,0
glu的職業殺手系列，,0
******，,0
暗黑風格的地牢獵手，,0
混沌與秩序，,0
無法一一列舉了，,0
最好的各類遊戲，,0
你想要啥樣的就有啥樣的，,0
全部可以流暢執行，,0
怎一個爽字了得。。。,0
有人說iphone是街機。。。,0
我本來一直是憤青，,0
一直在bs用蘋果的人，,0
沒個性，,0
但是經過比較使用後，,0
我想起諾基亞也曾是街機，,0
我們諾粉也使用街機。。。,0
我也是入手D1三天,0
個人感覺還是蠻好的機子，,0
入手三天2500入手。,0
希望華為以後帶給國人更多的驚喜！,0
本人買這臺機器是出於支援優秀的本國企業，,0
那怕我的力量只是微不足道的。,0
電池也如大家說的一樣使勁折騰的話真是不怎麼耐用，,2
畢竟是4.5寸的原因吧！,0
我用過幾部大螢幕智慧機一般都有這個通病！,0
所以個人感覺電池這塊是大螢幕的通病，,0
不過現在有移動電源，,0
出遠門的時候大家還是可以帶著去的呵呵！,0
U930使用感受,0
"1個月前從移動營業廳預存話費1032元入手一臺U930,",0
畫面細膩，,1
ROM記憶體官方說是4G，,0
其實可用記憶體只有1.67G。,0
"CPU 英偉達1.2G,還不錯，",1
極品飛車玩起來毫無壓力。,0
高畫質影片播放偶爾會卡，,0
不過下載了VPLAY播放器得到解決u930使用一個月，,0
我說一下我的感受： ,0
1.螢幕畫質很好，,1
應該是ips的，,0
可視角度很大 ,1
2.整機手感很棒，,1
塑膠感不是很強，,0
整體不錯 ,0
3.攝像頭個人感覺還不錯，,1
至少比u880好很多，,0
但跟500W的相機肯定沒得比 ,0
4.訊號沒別人說的那麼差，,0
我這裡沒TD訊號，,0
但2g訊號非常不錯，,1
跟u880差不多 ,0
5.後蓋不是一般的難開，,2
我擦，,0
沒指甲的童鞋別想你能開後蓋,0
6.音質還不錯，,1
開到最大沒有破音，,0
但聲音很小，,1
在嘈雜的地方絕對聽不到，,0
希望能改進。,0
7.感應器是跟970一樣的，,0
磁力，,0
陀螺儀等都有。,0
8.四個按鍵震動反饋適中，,1
手感還不錯，,1
但為了省電，,0
建議還是關了震動,0
9.系統整體上很流暢，,1
裡面的垃圾軟體不用root也能刪，,0
還不錯。。 ,0
10.usb儲存沒2.3系統方便啊，,2
第一次用要彈出自帶的join me安裝驅動才能連線。 ,0
11.自帶的耳機聽歌還算可以了，,0
勉強能接受。 ,0
12.來電響應非常快，,1
要是u880的2.3來電能這樣就好了。 ,0
13.充電發熱比較嚴重，,2
真怕把主機板燒了。。,0
14.root和刷recovery的方法跟970通用，,0
本人一次成功！  ,0
總體來說對得起千元的價格了，,0
現在我最想說的一句話是：,0
讓rom來得更猛烈些吧，,0
你妹的。。,0
三星S5368使用感受,0
引數：三星S5368的引數和網上說的部分不一樣，,0
首先處理器是marvell88sv331，,0
"主頻624MHz，RAM 310M ,ROM190M,解析度240X320，",0
3.14的屏，,0
相機是300萬畫素，,0
（這些是用金山炫機精靈測試的）,0
使用感受：執行還算流暢，,1
就是螢幕的顯示效果一般，,2
文字顯示不是很清晰，,2
使用中一次打完電話手機直接黑屏，,0
扣電池才重啟成功。,0
打電話聲音還比較清晰，,1
給想買的一個參考。,0
本人不會手機截圖，,0
會的可以傳個測試的圖片。,0
剛入手Nokia 3020，,0
談談感受,0
淘寶買的Nokia 3020 白色版，,0
很好看，,0
握著也很舒服。,0
1、通訊錄透過qq通訊錄進行了同步，,0
不過qq通訊錄是不能撥打電話的，,2
僅能使用q信功能，,0
非常遺憾。,0
通訊錄匯出的檔案和其他系統的是不同的，,0
除了Windows Live Mail能夠和Nokia的互相交換。,0
2、通訊錄不能快速撥號，,2
只能用完整全拼查詢，,0
非常不便。,0
3、待機時間，,0
第一格很快就掉了，,0
不過2天了，,0
也就掉第一格，,0
估計用4~5天沒問題。,0
4、鈴聲調到最大時非常大，,1
比那些山寨機都大，,0
不會漏電話了。,0
5、螢幕關閉後，,0
按一下按鈕，,0
螢幕上只能顯示出日期資訊，,0
只有解鎖後才能看到時間，,0
對於有時不想解鎖只想看看時間就不方便。,1
6、通話聲音比較清晰，,1
但是感覺不是非常大。,0
總之，,0
作為備用機還是相當不錯，,0
我就拿來做專門接電話的機器，,0
打電話查號碼確實不便。,2
打電話查號碼確實不便。,2
用了聯想01的感受,0
我年前買了部聯想01，,0
質量實在不敢恭維。,2
其一，,0
用了4個多月時開始常常宕機；,0
其二，,0
有時有電話進來向上滑屏接聽時急的直冒汗可就是滑不動；,0
其三，,0
電池太不耐用。,2
哎，,0
還不如幾百塊的諾基亞，,0
支援國貨，,0
我們也想啊，,0
可要給點支援的信心啊,0
入手半月，,0
客觀評價下620，,0
真實感受，,0
不為點選率,0
本人是1.17號從京東商城以1999元的價格購入，,0
行貨，,0
黃色後殼。,0
本人不是噴子，,0
也沒興趣噴，,0
全部是客觀使用下來的感受，,0
意見不同者請忽略或當看看笑話就行了。,0
先說不好的地方：,0
一、外觀,0
1、如之前太平洋評測的一樣，,0
手機設計上塑膠感太強，,2
缺乏檔次，,0
這個是很中肯的評價，,0
但有點要說的是雖然是塑膠機身材質，,0
但重量卻不輕。,0
2、手機的揚聲器在機身左後蓋，,0
如果是左右持手機，,0
手就會擋住喇叭，,0
聲音就小很多甚至聽不見了。,2
我是一般左右拿手機的，,0
所以這個位置經常被手擋住聲音。,0
如果放在口袋裡，,0
也容易擋住揚聲器而導致在略微嘈雜的環境下就聽不到來電。,0
3、後蓋上的三排案件：,0
音量鍵、電源鍵、照相機按鍵，,2
音量鍵、電源鍵、照相機按鍵，,2
音量鍵、電源鍵、照相機按鍵，,2
都是塑膠感十足，,0
而且晃晃悠悠，,0
始終有種怕用力點就會嵌進去或者掉下來的感覺。,0
二、系統及其他,0
1、返回鍵震動取消不掉，,2
這個設計不知道出於什麼原因，,0
個人不太喜歡這種設計。,0
2、來電只有“聲音+震動”“震動”兩種模式可選，,0
其中的震動無法取消，,2
導致每次來電手機放在辦公桌上的時候會動靜十分的大。,0
3、500萬畫素的攝像頭不是很給力，,2
前置的30萬畫素攝像頭更是需要改進。,0
4、WP系統的軟體應用雖然號稱10萬，,2
但真正比較實用的都還遠沒有安卓和IOS來的完善，,0
以後還是得等待慢慢的完善。,0
5、手機的亮度手動調節上只有低、中、亮三個檔次調節，,2
沒有像IOS系統那樣一個大條子亮度可以自由設計。,0
6、背景色只有白（亮）、黑（暗）兩種，,2
再無其他，,0
也無法透過第三方軟體來新增背景色或背景圖案（不是鎖屏）。,0
7、來電音量和音樂音量是一個模組控制，,2
沒法分開調整，,0
所以每次聽完音樂必須要及時調回來，,0
否則要麼來電聲音不夠或者乾脆就是很大聲。,0
8、安裝的軟體是豎排一排拍下來的，,2
案軟體開頭字母A-Z順序排列，,0
這樣導致軟體較多的時候從上拉到下面找一圈很費事。,0
有人說可以按字母，,0
然後查詢，,0
但是這是知道軟體名稱時的用法，,0
如果不知道名稱就比較費事了。,0
9、WP手機連線電腦真心費勁，,2
我到現在還是沒解決，,0
中間找了計算機軟體專業的朋友出馬，,0
那個620的驅動就是裝不上去，,0
導致ZUNE到現在還是不能用。,0
不知道使用win7系統電腦的朋友們是不是這樣一種情況？,0
（我的是正版home bisic win7系統）,0
10、簡訊聲音無法自定義。,2
11、SD卡上的檔案不方便管理。,2
12、電腦往SD卡複製檔案比複製到手機上慢非常多，,2
我的是金士頓8G micro-sd卡，,0
也許是我的記憶體卡本身比較差的緣故吧。,0
13、退出音樂播放（按返回鍵）的時候，,2
音樂依舊在播放，,0
必須在音樂播放上按暫停鍵再返回才可以徹底停止播放。,0
購買兩週感受,0
這機子買了兩週了，,0
"原先用的nokia6303c,",0
因此當初買的時候完全是為了換個感覺圖個新鮮，,0
趕上時代潮流，,0
第一週用來適應觸控式螢幕和看看該下的軟體，,0
第二週才真正用的,0
別的不知道，,0
就說下自己的一些感覺吧,0
我1898國美買的，,0
當時me525+賣1829，,0
me525早沒了，,0
正宗行貨，,0
因此總體上感覺還是值這價的，,0
多的前置攝像頭感覺在有光照的地方還是很適合自戀的，,1
不像某些人說的很垃圾，,0
想清晰的買諾基亞吧，,0
三防也不錯，,1
音質一般，,0
成像也一般但夠用，,0
軟體執行流暢，,1
玩水果忍者變態版不放在rom中玩，,0
會自動彈出。,0
流暢執行植物大戰殭屍（不過時不時要用總在最前的360小圖示清清記憶體），,0
地牢獵人也是。,0
買安卓機能有這樣的效果還這價位一個行貨也夠值了，,1
買安卓機能有這樣的效果還這價位一個行貨也夠值了，,1
也可以說我認為買安卓機就該買這樣的，,0
貴的純浪費（想顯擺的愛瘋們和哥來死們除外）。,0
便宜的的有缺憾，,0
百分之八九十早晚得換貴的。,0
貴為安卓機的xt535電池居然可以撐一天半（在玩遊戲和上網不多的情況下），,1
有點讓我驚喜了.,0
記憶體390多M也可以了，,1
沒那個標521M手機能超越這個真實記憶體的。,0
使用 7天后的感受！！！,0
用過的感受S8600,0
使用7天后的感覺：,0
C網的訊號一般，,2
通話時間長了會斷線。,0
C網通話結束後G網有10秒會沒訊號。,0
C網通話時G網電話是“您所撥打的電話無法接通”,0
C網電話卡里的號碼都少最後一位，求解？？？？？？,2
正常使用電池一天半沒有問題。,1
音量鍵有些拉手。,2
螢幕不是多點觸控的（兩點以上）。,2
LT28h使用感受,0
LT28h入手幾天時間了，,0
稍微瞭解了一下，,0
這個手機總體是比較不錯的，,0
不過也有幾個明顯的缺點：,0
其一，,0
訊號連結不好，,2
在同樣的wifi條件下，,0
索愛的U1i訊號有兩格，,0
但是LT28h卻完全不能連結上；,0
其二，,0
機子關機有時候會無故重啟，,0
只有在機子關機有震動的前提下，,0
手機才不會重啟；,0
其三，,0
老生常談的事情，,0
機子的電池不行，,2
一天兩充才能基本上解決，,0
前提還是沒有玩遊戲，,0
沒有過長的通話狀態；,0
其四，,0
側邊關閉充電口、HDMI輸入口的蓋子鬆動嚴重，,2
只有第一次是緊密閉合的，,0
用著就不緊密了.......,0
入手了mk16i，,0
談談感受,0
感覺這個板塊還不是很熱啊，,0
看來用mk16i的人還不是很多，,0
希望儘快火起來。,0
前不久我剛剛入手了，,0
後港行2240銀色，,0
談談我的個人感受吧：,0
優點：,0
1、外形漂亮，,1
這個其實就見仁見智了，,0
不過我自己感覺很好。,0
2、執行流暢，,1
說是ram不夠，,2
但是介面華麗絕無卡頓，,1
遊戲倒是時不時卡一下，,2
但是好像都不是在激烈的時候卡的，,0
也不知是不是硬體原因，,0
不過反正不太影響遊戲，,0
實測現代戰爭2能玩。,0
3、螢幕豔麗，,1
這是沒得說的，,0
看了這麼多手機，,0
最好看的就是他了。,0
4、實體返回鍵，,1
之前用過三星i9100，,0
橫屏遊戲時老是碰到那個觸控式返回鍵，,0
悲劇。,0
還有去掉了那個沒用的搜尋鍵，,0
看上去簡約不少。,0
1、microSD卡要取下電池才能拔出來，,2
這挺坑爹的。,0
2、拍照鍵有點小，,2
位置也不太合理，,2
用力的時候會讓滑蓋滑動造成抖動,0
3、microUSB介面沒有保護蓋,2
4、耳機位置太尷尬，,2
插上耳機後電源鍵不好按，,2
而且由於在側面要是你用直頭耳機的話放在口袋裡會很難受,0
優缺參半的：,0
1、鍵盤，,0
鍵盤手感不錯，,1
可能是我用過的側滑鍵盤不多，,0
反正覺得挺好用的，,0
按鍵清晰，,1
鍵位也挺合理。,1
"但是好像沒有確定鍵（是我小白了嗎？),",2
打字時選擇第二第三候選字不方便。,0
2、攝像頭，,0
光線好的時候照片質量很高，,1
不過標稱810w，,0
但我自己乘一下好像只有剛好800w，,0
